event_url,title,datetime_local,city,state,country,postal_code,ticket_id,ticket_price,total_price,quantity,event_category
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-12-02 12:30:00,London,England,GB,SE1 3TQ,30450165,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-12-02 13:00:00,London,England,GB,SE1 3TQ,30450166,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-12-02 13:30:00,London,England,GB,SE1 3TQ,30450167,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-12-09 12:30:00,London,England,GB,SE1 3TQ,30450177,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-12-03 14:00:00,London,England,GB,SE1 3TQ,30450174,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-12-03 13:30:00,London,England,GB,SE1 3TQ,30450173,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-12-03 13:00:00,London,England,GB,SE1 3TQ,30450172,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-12-09 11:00:00,London,England,GB,SE1 3TQ,40567952,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-12-03 12:00:00,London,England,GB,SE1 3TQ,40568008,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-12-03 15:00:00,London,England,GB,SE1 3TQ,30450176,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-12-09 13:30:00,London,England,GB,SE1 3TQ,30450179,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-12-03 14:30:00,London,England,GB,SE1 3TQ,30450175,35.0,35.0,35,TASTING
https://feverup.com/m/100294,Asian Inspired Bottomless Brunch at The Last Talisman,2023-12-09 12:00:00,London,England,GB,SE1 3TQ,40567954,35.0,35.0,35,TASTING
